date,actual,predicted,sstart,inner_idx
2015-10-01,0.000610204,-0.0014587522343035076,42,12
2015-01-01,-0.003601423,0.0016747809356999388,45,0
2015-02-01,-0.000648095,-0.0009182772574968321,45,1
2015-03-01,-0.000897463,0.0004535204214418923,45,2
2015-04-01,-0.000838176,0.00032921403292076186,45,3
2015-05-01,-0.001983337,0.00029203907630881204,45,4
2015-06-01,0.003778411,-0.00027127806209780803,45,5
2015-07-01,0.003925907,0.002439137455793576,45,6
2015-08-01,0.002195689,0.002473959711481679,45,7
2015-09-01,-0.00447532,0.00175961950953414,45,8
2015-10-01,0.000610204,-0.0014587522343035076,45,9
2015-11-01,0.002315494,0.0009727610819984167,45,10
2015-12-01,0.001801736,0.001904913730309947,45,11
2016-01-01,0.005338494,0.0017418357294678585,45,12
2015-04-01,-0.000838176,0.00032921403292076186,48,0
2015-05-01,-0.001983337,0.00029203907630881204,48,1
2015-06-01,0.003778411,-0.00027127806209780803,48,2
2015-07-01,0.003925907,0.002439137455793576,48,3
2015-08-01,0.002195689,0.002473959711481679,48,4
2015-09-01,-0.00447532,0.00175961950953414,48,5
2015-10-01,0.000610204,-0.0014587522343035076,48,6
2015-11-01,0.002315494,0.0009727610819984167,48,7
2015-12-01,0.001801736,0.001904913730309947,48,8
2016-01-01,0.005338494,0.0017418357294678585,48,9
2016-02-01,-0.002429846,0.002727330400628405,48,10
2016-03-01,-0.003415126,0.0010017840618924878,48,11
2016-04-01,0.001675978,0.0010112746392126719,48,12
2015-07-01,0.003925907,0.002439137455793576,51,0
2015-08-01,0.002195689,0.002473959711481679,51,1
2015-09-01,-0.00447532,0.00175961950953414,51,2
2015-10-01,0.000610204,-0.0014587522343035076,51,3
2015-11-01,0.002315494,0.0009727610819984167,51,4
2015-12-01,0.001801736,0.001904913730309947,51,5
2016-01-01,0.005338494,0.0017418357294678585,51,6
2016-02-01,-0.002429846,0.002727330400628405,51,7
2016-03-01,-0.003415126,0.0010017840618924878,51,8
2016-04-01,0.001675978,0.0010112746392126719,51,9
2016-05-01,-0.007620255,0.001876761092214896,51,10
2016-06-01,0.004776649,0.0009812870238236253,51,11
2016-07-01,0.007133884,0.0019837671329816556,51,12
2015-10-01,0.000610204,-0.0014587522343035076,54,0
2015-11-01,0.002315494,0.0009727610819984167,54,1
2015-12-01,0.001801736,0.001904913730309947,54,2
2016-01-01,0.005338494,0.0017418357294678585,54,3
2016-02-01,-0.002429846,0.002727330400628405,54,4
2016-03-01,-0.003415126,0.0010017840618924878,54,5
2016-04-01,0.001675978,0.0010112746392126719,54,6
2016-05-01,-0.007620255,0.001876761092214896,54,7
2016-06-01,0.004776649,0.0009812870238236253,54,8
2016-07-01,0.007133884,0.0019837671329816556,54,9
2016-08-01,0.001774054,0.002230271923439544,54,10
2016-09-01,0.004297368,0.0019303140301427765,54,11
2016-10-01,8e-05,0.0020529456960132596,54,12
2016-01-01,0.005338494,0.0017418357294678585,57,0
2016-02-01,-0.002429846,0.002727330400628405,57,1
2016-03-01,-0.003415126,0.0010017840618924878,57,2
2016-04-01,0.001675978,0.0010112746392126719,57,3
2016-05-01,-0.007620255,0.001876761092214896,57,4
2016-06-01,0.004776649,0.0009812870238236253,57,5
2016-07-01,0.007133884,0.0019837671329816556,57,6
2016-08-01,0.001774054,0.002230271923439544,57,7
2016-09-01,0.004297368,0.0019303140301427765,57,8
2016-10-01,8e-05,0.0020529456960132596,57,9
2016-11-01,0.004279714,0.001791005639481543,57,10
2016-12-01,0.002225108,0.0019999354345702504,57,11
2017-01-01,0.005805781,0.0018897443639207827,57,12
2016-04-01,0.001675978,0.0010112746392126719,60,0
2016-05-01,-0.007620255,0.001876761092214896,60,1
2016-06-01,0.004776649,0.0009812870238236253,60,2
2016-07-01,0.007133884,0.0019837671329816556,60,3
2016-08-01,0.001774054,0.002230271923439544,60,4
2016-09-01,0.004297368,0.0019303140301427765,60,5
2016-10-01,8e-05,0.0020529456960132596,60,6
2016-11-01,0.004279714,0.001791005639481543,60,7
2016-12-01,0.002225108,0.0019999354345702504,60,8
2017-01-01,0.005805781,0.0018897443639207827,60,9
2017-02-01,0.001959055,0.00206524810362877,60,10
2017-03-01,0.004181002,0.0018530377569994237,60,11
2017-04-01,0.005276876,0.0019303842257553398,60,12
2016-07-01,0.007133884,0.0019837671329816556,63,0
2016-08-01,0.001774054,0.002230271923439544,63,1
2016-09-01,0.004297368,0.0019303140301427765,63,2
2016-10-01,8e-05,0.0020529456960132596,63,3
2016-11-01,0.004279714,0.001791005639481543,63,4
2016-12-01,0.002225108,0.0019999354345702504,63,5
2017-01-01,0.005805781,0.0018897443639207827,63,6
2017-02-01,0.001959055,0.00206524810362877,63,7
2017-03-01,0.004181002,0.0018530377569994237,63,8
2017-04-01,0.005276876,0.0019303842257553398,63,9
2017-05-01,0.003675369,0.0021239328009573354,63,10
2017-06-01,0.002311777,0.002036255402908464,63,11
2017-07-01,0.001324458,0.0019265499724172846,63,12
2016-10-01,8e-05,0.0020529456960132596,66,0
2016-11-01,0.004279714,0.001791005639481543,66,1
2016-12-01,0.002225108,0.0019999354345702504,66,2
2017-01-01,0.005805781,0.0018897443639207827,66,3
2017-02-01,0.001959055,0.00206524810362877,66,4
2017-03-01,0.004181002,0.0018530377569994237,66,5
2017-04-01,0.005276876,0.0019303842257553398,66,6
2017-05-01,0.003675369,0.0021239328009573354,66,7
2017-06-01,0.002311777,0.002036255402908464,66,8
2017-07-01,0.001324458,0.0019265499724172846,66,9
2017-08-01,-0.001318687,0.0018530215370243974,66,10
2017-09-01,0.002236284,0.001563070377013163,66,11
2017-10-01,0.001338224,0.0019053437575003817,66,12
2017-01-01,0.005805781,0.0018897443639207827,69,0
2017-02-01,0.001959055,0.00206524810362877,69,1
2017-03-01,0.004181002,0.0018530377569994237,69,2
2017-04-01,0.005276876,0.0019303842257553398,69,3
